
002575	ewww	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,PRT,,,,,,,,,PRT,,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRT,,,,,,,,,,,,,,,	PRT

002576	I	,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	PRON

002577	hate	,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	VERB

002578	that	,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	DET

002579	nasty	,,,,,,,,ADJ,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADJ,,,,,,,,,,,,,,,,,,,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADV,,,,,,,,,,,,,,,,,,,,,,,,	ADJ

002580	shit	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,	NOUN

002581	!	,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,,,,,,,.,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	.



002583	smh	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRT,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,PRT,,,,,,,,	X

002584	...	,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,	.

002585	can	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,	VERB

002586	somebody	,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,	NOUN

002587	guard	,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,VERB,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	VERB

002588	james	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,NOUN,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	NOUN

002589	fucking	,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	ADJ

002590	jones	,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	NOUN



002592	RT	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,	X

002593	@USER	NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN	NOUN

002594	:	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,X,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,	X

002595	i	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,PRON,,,,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	PRON

002596	love	,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,VERB,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	VERB

002597	how	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADV,,,,,,,,,,ADV,,,,,,,,,,,,,ADP,,,,,,,,,,,,,,	ADV

002598	people	,,,,,,,,,,,,,,,,,,,NOUN,,,,,NOUN,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,	NOUN

002599	on	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADP,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADP,,,,ADP,,,,,,,,,,,,,,	ADP

002600	#subeta	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,	NOUN

002601	can	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,VERB,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,	VERB

002602	admit	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,VERB,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	VERB

002603	to	,,,,,,,,,,,,,,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADP,,,,,,,,,,,,,,,,,,,,,VERB,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	ADP

002604	crying	,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	VERB

002605	over	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADP,,,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,	ADP

002606	pokemon	,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	NOUN

002607	movies	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,NOUN,NOUN,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	NOUN

002608	.	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,.,,,,	.

002609	(	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,.,,,,.,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,	.

002610	ngl	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRT,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRT,,,,,,,,,,,,,X,,,,,,PRT,,,,,,,,	X

002611	,	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,.,,,,,,,,	.

002612	i	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,	PRON

002613	did	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADV,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,VERB,,,,,,,,,,ADP,,,,,	VERB

002614	too	,,,,,,,,PRON,,,,,,,,,,,,,,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,ADV,,,,,,,,,,,,,,,,,,,,,,,,,,	ADV

002615	)	,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,	.



002617	PS	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRT,,,,,,,,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRT,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	NOUN

002618	:	,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,	.

002619	Hearing	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,VERB,,,,,,,,,,,,,VERB,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,	VERB

002620	the	,,,,,DET,,,DET,,,,,,,,,,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	DET

002621	The	,,,,,,,,,,,,,,,,,,,,,,,DET,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,,,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,,	NOUN

002622	Early	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,ADV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADV,,,,,,,,,,,,ADV,,,,,,ADJ,,,,,,,,,,,,,,,	NOUN

002623	Show	,,,,,,,,,,,,,,,,,NOUN,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,	NOUN

002624	cast	,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	NOUN

002625	get	,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	VERB

002626	outraged	,ADJ,,,,,,,,,,,,,,,,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADV,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,ADV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	VERB

002627	by	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADP,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,,,,,,,,,,,,ADP,,,,,,ADP,,,,,,,,	ADP

002628	Four	,,,,,,,,,,,,,,,NUM,,,,,,,,,,,,,,,NUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUM,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,	NOUN

002629	Loko	,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,NOUN,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	NOUN

002630	was	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,VERB,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	VERB

002631	hilarious	,,,,,,,,,,,,,,,,,VERB,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,ADJ,,,,,,,,,,,,,,,,,,,,,ADV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	ADJ

002632	.	,,,,,,,,.,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,.,,,,,,,,,,,,,,,,,	.

002633	Made	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,	VERB

002634	my	,,,,,,,,,,PRON,,,,,,,,,,,,,ADJ,,,,,,,PRON,,,,,,,,,,,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	DET

002635	morning	,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,	NOUN

002636	and	,,,,,,CONJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONJ,,,,,,,,,,,,,,,,,,,,,,,CONJ,,,,CONJ,,,,,,,,,,	CONJ

002637	subsequent	,,,,,,,,,,,,,,,,,,,,,,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADJ,,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADJ,,,,,,,,,,,,,,,	ADJ

002638	day	,,,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOUN,,,,,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	NOUN

002639	.	,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,	.

002640	#ParentsJustDontUnderstand	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,PRT,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,X	NOUN



002642	Having	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERB,,,,,,,,,,,,,,,,,,	VERB

002643	a	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,DET,,,,,,,,,DET,,,,,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,	DET

